arquivo,tipo_entidade,nome,identificador,aux
doc_grupo2_190.txt,Empresa,Ferreira & Ferreira Investimentos Comércio e Indústria,35.138.662/0001-87,
doc_grupo2_190.txt,Pessoa,Amanda Cunha Ribeiro,231.560.290-44,
doc_grupo2_190.txt,Pessoa,Sofia Cardoso Pinto,408.461.796-37,
doc_grupo2_191.txt,Empresa,Marques & Nascimento Energia Consultoria Empresarial,31.549.251/0001-21,
doc_grupo2_191.txt,Pessoa,Rodrigo Teixeira Barbosa,,8.170.138-0
doc_grupo2_191.txt,Pessoa,Ricardo Teixeira Pereira,,8.369.654-4
doc_grupo2_191.txt,Pessoa,Amanda Melo Rodrigues,,7.286.964-2
doc_grupo2_191.txt,Pessoa,Amanda Pinto Lima,,3.673.274-1
doc_grupo2_191.txt,Empresa,Barbosa & Araújo Têxtil Comércio e Indústria,89.858.167/0001-49,
doc_grupo2_191.txt,Pessoa,Sofia Rodrigues Costa,203.411.760-60,
doc_grupo2_191.txt,Pessoa,Ana Marques Rocha,845.277.866-19,
doc_grupo2_191.txt,Pessoa,Amanda Silva Lima,,3.845.901-5
doc_grupo2_191.txt,Empresa,Santos & Nascimento Agronegócios Serviços Logísticos,86.984.862/0001-47,
doc_grupo2_191.txt,Pessoa,Gabriel Lima Cardoso,,9.515.871-8
doc_grupo2_191.txt,Pessoa,Felipe Pereira Ribeiro,,7.649.500-9
doc_grupo2_191.txt,Pessoa,Bruno Pinto Souza,897.213.648-65,
doc_grupo2_191.txt,Empresa,Rodrigues & Mendes Desenvolvimento de Software Comércio e Indústria,85.262.885/0001-50,
doc_grupo2_191.txt,Pessoa,Sofia Almeida Lima,324.948.116-80,
doc_grupo2_191.txt,Pessoa,Felipe Moreira Rocha,,1.836.504-1
doc_grupo2_191.txt,Pessoa,Beatriz Cunha Lima,283.151.767-16,
doc_grupo2_191.txt,Empresa,Marques & Melo Saúde Participações S.A.,98.717.100/0001-92,
doc_grupo2_191.txt,Pessoa,Sofia Rocha Ribeiro,869.844.900-41,
doc_grupo2_191.txt,Pessoa,Letícia Almeida Teixeira,484.102.460-96,
doc_grupo2_191.txt,Pessoa,Juliana Costa Barbosa,923.250.997-40,
doc_grupo2_192.txt,Empresa,Marques & Souza Transportes Holding Executiva,38.366.997/0001-16,
doc_grupo2_192.txt,Pessoa,Larissa Ribeiro Rodrigues,,5.368.681-1
doc_grupo2_192.txt,Pessoa,Felipe Marques Lima,,1.763.810-5
doc_grupo2_192.txt,Pessoa,Gustavo Ferreira Oliveira,377.630.946-43,
doc_grupo2_192.txt,Pessoa,Roberto Barbosa Moreira,,2.422.547-8
doc_grupo2_192.txt,Empresa,Santos & Almeida Alimentos S/A,26.148.483/0001-88,
doc_grupo2_192.txt,Pessoa,Felipe Cavalcanti Mendes,,8.768.293-0
doc_grupo2_192.txt,Pessoa,Larissa Pereira Dias,466.137.823-38,
doc_grupo2_192.txt,Pessoa,Camila Teixeira Rocha,979.391.911-65,
doc_grupo2_192.txt,Pessoa,Beatriz Dias Pereira,,7.268.337-1
doc_grupo2_192.txt,Empresa,Gomes & Mendes Transportes Serviços Logísticos,24.871.145/0001-11,
doc_grupo2_192.txt,Pessoa,Beatriz Souza Mendes,,3.756.172-7
doc_grupo2_192.txt,Pessoa,Gabriel Silva Dias,,4.492.909-4
doc_grupo2_192.txt,Empresa,Rocha & Mendes Alimentos Comércio e Indústria,47.488.898/0001-59,
doc_grupo2_192.txt,Pessoa,Beatriz Ribeiro Cunha,,9.476.768-6
doc_grupo2_192.txt,Pessoa,Patricia Santos Melo,,2.117.836-5
doc_grupo2_192.txt,Empresa,Araújo & Rodrigues Energia Comércio e Indústria,40.428.965/0001-64,
doc_grupo2_192.txt,Pessoa,Bruno Pereira Rodrigues,175.743.190-14,
doc_grupo2_192.txt,Pessoa,Bruno Melo Cunha,609.903.727-39,
doc_grupo2_192.txt,Pessoa,Carlos Araújo Moreira,,5.811.114-6
doc_grupo2_192.txt,Pessoa,Luiz Almeida Santos,,5.766.676-4
doc_grupo2_193.txt,Empresa,Oliveira & Melo Alimentos Empreendimentos Imobiliários,39.690.144/0001-55,
doc_grupo2_193.txt,Pessoa,João Cavalcanti Rocha,,7.645.816-8
doc_grupo2_193.txt,Pessoa,Lucas Souza Gomes,332.772.391-90,
doc_grupo2_193.txt,Pessoa,João Gomes Moreira,,2.261.374-8
doc_grupo2_193.txt,Pessoa,Roberto Rodrigues Martins,,2.352.102-1
doc_grupo2_193.txt,Empresa,Carvalho & Lima Transportes Participações S.A.,48.141.575/0001-53,
doc_grupo2_193.txt,Pessoa,Gustavo Rocha Cavalcanti,211.466.466-82,
doc_grupo2_193.txt,Pessoa,Beatriz Teixeira Barbosa,,3.416.845-6
doc_grupo2_193.txt,Pessoa,Juliana Melo Santos,275.746.513-13,
doc_grupo2_193.txt,Empresa,Costa & Cardoso Alimentos Participações S.A.,57.499.695/0001-28,
doc_grupo2_193.txt,Pessoa,Patricia Rodrigues Ferreira,,2.723.561-0
doc_grupo2_193.txt,Pessoa,Letícia Pinto Dias,428.444.499-79,
doc_grupo2_193.txt,Pessoa,Diego Ribeiro Araújo,664.944.954-39,
doc_grupo2_193.txt,Pessoa,Gabriel Teixeira Melo,,2.285.204-1
doc_grupo2_194.txt,Empresa,Mendes & Dias Construções Consultoria Empresarial,49.892.712/0001-74,
doc_grupo2_194.txt,Pessoa,Lucas Cardoso Marques,,7.490.380-7
doc_grupo2_194.txt,Pessoa,Ana Cunha Dias,,5.318.622-2
doc_grupo2_194.txt,Empresa,Pereira & Oliveira Agronegócios Empreendimentos Imobiliários,42.329.414/0001-21,
doc_grupo2_194.txt,Pessoa,Juliana Lima Dias,,2.561.966-7
doc_grupo2_194.txt,Pessoa,Larissa Pereira Pinto,674.427.660-52,
doc_grupo2_194.txt,Pessoa,Patricia Rocha Nascimento,661.107.331-57,
doc_grupo2_194.txt,Pessoa,Maria Rodrigues Cardoso,969.399.235-27,
doc_grupo2_194.txt,Empresa,Barbosa & Pereira Energia Holding Executiva,35.393.822/0001-95,
doc_grupo2_194.txt,Pessoa,Maria Gomes Lima,,5.265.137-3
doc_grupo2_194.txt,Pessoa,Sofia Ribeiro Oliveira,240.978.493-63,
doc_grupo2_194.txt,Pessoa,Gabriel Costa Rocha,758.396.448-95,
doc_grupo2_194.txt,Empresa,Ribeiro & Mendes Saúde S/A,51.366.730/0001-14,
doc_grupo2_194.txt,Pessoa,Camila Barbosa Cardoso,,6.673.846-7
doc_grupo2_194.txt,Pessoa,Fernanda Santos Almeida,,2.633.186-1
doc_grupo2_194.txt,Pessoa,Camila Dias Ferreira,473.635.452-23,
doc_grupo2_194.txt,Empresa,Nascimento & Silva Infraestrutura Empreendimentos Imobiliários,82.568.553/0001-27,
doc_grupo2_194.txt,Pessoa,Patricia Rocha Barbosa,844.348.602-89,
doc_grupo2_194.txt,Pessoa,Sofia Pereira Lima,,9.812.414-9
doc_grupo2_194.txt,Pessoa,Gustavo Moreira Costa,447.691.497-77,
doc_grupo2_194.txt,Pessoa,Ricardo Marques Santos,237.775.244-33,
doc_grupo2_195.txt,Empresa,Marques & Teixeira Desenvolvimento de Software Consultoria Empresarial,73.292.908/0001-82,
doc_grupo2_195.txt,Pessoa,Larissa Melo Barbosa,745.994.834-87,
doc_grupo2_195.txt,Pessoa,Roberto Oliveira Souza,435.160.652-63,
doc_grupo2_195.txt,Empresa,Barbosa & Cunha Transportes Participações S.A.,45.460.128/0001-40,
doc_grupo2_195.txt,Pessoa,Gustavo Silva Teixeira,,3.322.747-3
doc_grupo2_195.txt,Pessoa,Camila Cavalcanti Souza,140.662.180-86,
doc_grupo2_195.txt,Pessoa,Camila Carvalho Costa,,4.149.173-0
doc_grupo2_196.txt,Empresa,Rocha & Rodrigues Infraestrutura Comércio e Indústria,48.941.754/0001-62,
doc_grupo2_196.txt,Pessoa,Rodrigo Costa Martins,141.295.195-31,
doc_grupo2_196.txt,Pessoa,Letícia Cunha Cardoso,951.592.854-92,
doc_grupo2_196.txt,Pessoa,Pedro Nascimento Marques,206.502.332-49,
doc_grupo2_196.txt,Pessoa,Beatriz Nascimento Ribeiro,260.583.232-70,
doc_grupo2_196.txt,Empresa,Souza & Dias Saúde Holding Executiva,65.307.554/0001-16,
doc_grupo2_196.txt,Pessoa,Lucas Barbosa Souza,,2.520.563-0
doc_grupo2_196.txt,Pessoa,Patricia Dias Dias,,3.155.152-5
doc_grupo2_196.txt,Empresa,Carvalho & Teixeira Saúde Serviços Logísticos,85.376.228/0001-94,
doc_grupo2_196.txt,Pessoa,Lucas Pereira Rodrigues,517.472.480-24,
doc_grupo2_196.txt,Pessoa,Patricia Santos Ribeiro,,7.917.283-4
doc_grupo2_196.txt,Pessoa,Sofia Gomes Ferreira,,3.988.844-7
doc_grupo2_196.txt,Pessoa,Mariana Ribeiro Santos,,8.120.782-6
doc_grupo2_197.txt,Empresa,Souza & Costa Investimentos Consultoria Empresarial,59.307.385/0001-94,
doc_grupo2_197.txt,Pessoa,Fernanda Teixeira Cavalcanti,771.763.464-71,
doc_grupo2_197.txt,Pessoa,Aline Souza Marques,,1.135.768-7
doc_grupo2_197.txt,Empresa,Ribeiro & Santos Agronegócios Consultoria Empresarial,85.966.114/0001-57,
doc_grupo2_197.txt,Pessoa,Gabriel Marques Silva,,9.356.786-7
doc_grupo2_197.txt,Pessoa,Bruno Martins Costa,,4.146.383-3
doc_grupo2_197.txt,Pessoa,Bruno Martins Moreira,,5.781.381-8
doc_grupo2_197.txt,Empresa,Araújo & Costa Infraestrutura Serviços Logísticos,27.661.450/0001-49,
doc_grupo2_197.txt,Pessoa,Lucas Cavalcanti Carvalho,386.519.976-95,
doc_grupo2_197.txt,Pessoa,Bruno Martins Melo,882.522.817-14,
doc_grupo2_197.txt,Pessoa,Diego Carvalho Martins,,9.279.607-9
doc_grupo2_197.txt,Pessoa,Ricardo Almeida Cunha,,3.425.700-7
doc_grupo2_198.txt,Empresa,Silva & Melo Construções Serviços Logísticos,45.802.263/0001-70,
doc_grupo2_198.txt,Pessoa,Ana Barbosa Melo,,1.245.333-6
doc_grupo2_198.txt,Pessoa,Aline Ribeiro Souza,,2.656.388-1
doc_grupo2_198.txt,Pessoa,Gustavo Moreira Costa,,9.136.156-8
doc_grupo2_198.txt,Pessoa,Diego Souza Barbosa,559.635.657-10,
doc_grupo2_198.txt,Empresa,Cunha & Moreira Agronegócios Participações S.A.,77.696.930/0001-31,
doc_grupo2_198.txt,Pessoa,João Silva Ribeiro,,1.238.120-0
doc_grupo2_198.txt,Pessoa,Bruno Moreira Nascimento,253.794.415-13,
doc_grupo2_199.txt,Empresa,Costa & Oliveira Desenvolvimento de Software Holding Executiva,65.621.378/0001-88,
doc_grupo2_199.txt,Pessoa,Aline Souza Cunha,,5.197.225-0
doc_grupo2_199.txt,Pessoa,Rodrigo Dias Pereira,,4.291.159-6
doc_grupo2_199.txt,Pessoa,Maria Ribeiro Barbosa,288.871.471-48,
doc_grupo2_199.txt,Pessoa,Rodrigo Pereira Marques,827.853.339-37,
doc_grupo2_199.txt,Empresa,Barbosa & Pinto Infraestrutura LTDA,43.583.361/0001-45,
doc_grupo2_199.txt,Pessoa,Camila Santos Carvalho,,6.702.151-3
doc_grupo2_199.txt,Pessoa,Maria Pereira Rocha,,8.553.964-8
doc_grupo2_200.txt,Empresa,Moreira & Silva Agronegócios S/A,33.590.451/0001-92,
doc_grupo2_200.txt,Pessoa,Camila Melo Melo,215.188.286-41,
doc_grupo2_200.txt,Pessoa,Diego Silva Oliveira,641.680.968-55,
doc_grupo2_200.txt,Empresa,Teixeira & Santos Tecnologia Empreendimentos Imobiliários,50.271.612/0001-24,
doc_grupo2_200.txt,Pessoa,Gabriel Gomes Souza,548.769.286-95,
doc_grupo2_200.txt,Pessoa,Diego Santos Marques,980.167.193-38,
doc_grupo2_200.txt,Pessoa,Roberto Pereira Dias,,4.849.160-8
doc_grupo2_200.txt,Empresa,Cunha & Rocha Investimentos Comércio e Indústria,49.941.784/0001-22,
doc_grupo2_200.txt,Pessoa,Camila Martins Silva,958.337.321-62,
doc_grupo2_200.txt,Pessoa,Juliana Cardoso Gomes,,3.950.717-8
doc_grupo2_200.txt,Pessoa,Mariana Pinto Barbosa,,9.947.849-8
